train  size=small(5.7M, non-emb 5.0M)  option_rank=True  opponent=self  deck=archaludon_deck.csv  device=cuda
       iters=200 games/iter=128 epochs=2 mb=256 lr=0.0003->5e-05 ent~target=0.1(adaptive) kl_cut=1.5 gamma=0.997
       collector=dist(W=48)  league: self=1.0 past=2.0(≤5) + manifest[kaggle:starmie=1.5, kaggle:dragapult=1.5, kaggle:romanrozen_v10=1, heuristic=0.5, random=0.3]  gate>60%/200g every 10

it 137  N= 9157  pg=+0.004 vf=0.059 ent=0.337 entc=0.0200 kl=+0.058 clip=0.16 upd=72 lr=1.3e-04 pool=5  20.4s
it 138  N= 8673  pg=+0.008 vf=0.064 ent=0.348 entc=0.0200 kl=+0.054 clip=0.17 upd=68 lr=1.3e-04 pool=5  21.0s
it 139  N= 8734  pg=+0.002 vf=0.064 ent=0.361 entc=0.0200 kl=+0.056 clip=0.16 upd=70 lr=1.3e-04 pool=5  19.7s
it 140  N= 8438  pg=+0.003 vf=0.061 ent=0.371 entc=0.0200 kl=+0.042 clip=0.16 upd=66 lr=1.3e-04 pool=5  20.1s  | gate vs best 55.5%(n=200)  | eval: mirror 93.0%(n=200)  random 94.5%(n=200)  kaggle:archaludon 86.5%(n=200)
it 141  N= 8503  pg=+0.001 vf=0.065 ent=0.365 entc=0.0200 kl=+0.057 clip=0.15 upd=68 lr=1.2e-04 pool=5  19.5s
it 142  N= 8409  pg=+0.002 vf=0.066 ent=0.374 entc=0.0200 kl=+0.051 clip=0.15 upd=66 lr=1.2e-04 pool=5  19.9s
it 143  N= 8436  pg=+0.002 vf=0.070 ent=0.394 entc=0.0200 kl=+0.033 clip=0.15 upd=66 lr=1.2e-04 pool=5  20.3s
it 144  N= 8586  pg=+0.003 vf=0.070 ent=0.397 entc=0.0200 kl=+0.048 clip=0.16 upd=68 lr=1.2e-04 pool=5  20.3s
it 145  N= 7447  pg=+0.003 vf=0.068 ent=0.380 entc=0.0200 kl=+0.037 clip=0.15 upd=60 lr=1.2e-04 pool=5  18.8s
it 146  N= 7746  pg=-0.001 vf=0.066 ent=0.390 entc=0.0200 kl=+0.060 clip=0.17 upd=62 lr=1.2e-04 pool=5  19.0s
